2921750	11201,7105,27371,22244,2319,15446
317500	11052,22029,7868,25086,16110,15210
3524750	26871,17920,15065,6868,4491,4808
3849750	22505,7868,805,24196,10329,12159
39750	26618,22836,20180,28391,5912,9340
4184250	8565,11687,647,241,27371,15315
4215750	1290,11679,24907,17582,27709,20180
4956000	7868,14048,13450,22836,15315,22393
5108000	3627,3047,647,27371,2683,10193
6874250	647,2683,13483,16603,8637,20425
8040000	10151,3720,22523,5372,20180,9341
9103250	2655,6655,12220,21899,14020,20055
9344000	25511,611,17024,14795,21110,18001
9420500	10999,22529,1415,29504,29505,22524
10095000	4302,15721,13450,3627,10999,27060
10831750	5640,13482
11434750	7071,9985,20083,18758
2078000	7868,20720,23259,26608,25289,19973
3257000	2008,3723,27700,29125,13592,25260
3590000	27035,11694,7567,28924,9922,9290
3787750	9111,19458,7096,26969,25329,2610
5898500	26722,374,27371,17732,7637
591750	25656,5416,27231,21565,20466
6523250	11679,8676,9340,28391,16540,17214
71250	7754,3720,281,20386,23656,9340
7367000	143,504,20297,13607,16540,155
7687500	18369,7868,19574,13592,682,28625
9811750	10014,25596,12220,10476,18183,22846
10064500	2438,3723,11679,21865,2683,13354
11340250	6352,241,25029,21110,12394,25329
11612500	26619,17641,684,1917,25540,15138
12065000	14991,26618,22836,20180,12212,9340
2676250	27467,14535,740,15527,4970,9258
3035250	7868,27625,17606,24196,16046,10329
3226500	6621,8689,25372,27791,14071,924
371250	1415,2683,13390,6348,11196,7680
42000	26801,11679,21865,13390,23656,11578
4994000	28809,7868,13975,23273,25596,17087
5754500	7868,25618,27625,12647,5086,11790
7787500	1831,13323,24340,17771,17739
8649250	2826,29203,3740,18024,6571,16939
887500	10151,11679,949,7943,27509,16406
9173750	22505,10999,3627,6148,10872,16110
9628250	14261,5334,20750,18196,25402,18024
9706000	15114,15943,5067,2683,21865,849
981000	11052,13450,27683,27160,25260,11679
10054250	21098,19660,20846,1079,13020,10970
10619000	9639,7572,7868,12647,18353,27334
1459750	13054,12220,9250,13216,21110,16550
1966250	11052,3627,16110,25086,28370,25260
3054250	3627,5448,13592,9563,21110,15138
3293750	18075,2963,7070,25193,26523,5856
3952000	3627,3723,11679,13354,5376,18167
4850000	11682,23202,14678,1428,4970,24601
4963500	20536,1415,2683,13819,18678,13390
5082750	7868,20575,20449,29547,17214,26631
5906250	4302,13450,4307,7611,9341,28391
5980500	26618,22836,20180,28391,5912,9340
10393750	2437,7868,15365,14073,26523,8028
11493000	647,28065,13494,2683,21865,5680
11894500	26619,10151,16609,20103,3720,5372
12231250	13450,28149,16390,27155,10329,6246
1446250	22505,7868,7105,20180,23482,10480
1985250	2438,9532,21865,2683,8943,16540
3188000	17429,4993,9567,18025
3520000	10151,28065,27927,8637,20184,155
364250	24015,11679,11196
38250	20626,3740,27625,12259,25260,15138
4421250	3627,10999,14097,1415,11679,1047
5959000	13450,7868,3627,13688,16110,14153
6247250	28626,25618,2605,28357,1418,12213
6564500	29464,251,16110,15639,7105,11679
7345250	22484,2960,7061,2750,23656,15138
7699500	9802,13592,25488,360,26722,19973
83250	15434,28885,4220,5131,25753,6174
10047250	8976,19166,10948,559,12132,3555
11142000	9802,7868,14048,18180,6597,21865
1381000	4302,15721,15645,3627,17348,20551
2428500	12687,17640,17153,13216,1396,25637
380000	15618,14174,1773,12329,22367,554
4102750	10026,21787,20585,4919,15353,22523
4922750	2669,20701,7340,18465,7263,18489
5027500	16956,11679,27334,20180,28391,9340
5769750	2455,143,1742,28641,7409,15315
5847500	7868,5429,8978,29505,5539,13561
6619500	28561,7868,1293,3627,16110,28370
7927750	15065,12674,20411,26288,20279,25372
8129250	3723,7208,2436,15946,14780,28065
10018000	2655,5429,12447,25252,20343,27791
10063000	15192,8327,10893,25372,13390,14930
10257500	25676,4571,17117,19394,26135,10893
10309250	7868,11734,10999,18996,8089,14261
10513000	14096,10999,16609,16607,29505,28065
11111500	20051,13962,4216,25372,25142,27791
11321750	27060,6466,22836,643,24907,15390
1148000	10014,14266,1831,23284,3720,26429
11936000	9365,2436,29425,28641,9242,28470
12337750	20536,21916,6828,13592,2319,21092
1240250	27625,6465,2683,28952,2254,21092
145750	3847,7409,1440,11578,24242,11196
1517000	16302,15299,11350,7208,4676,12977
1812000	1293,15018,11679,8676,21372,9340
2251750	29203,23549,29385,25177,16663,6571
2492500	26655,25420,1752,20585,5557,16939
5012750	1262,14261,10893,3393,5043,5053
5143250	6287,16609,28641,20411,19457,29547
6848750	4307,13354,8689,14145,14209,22319
7286500	10999,22529,1415,29504,29505,22524
7545250	647,11679,13891,6166,11196,16407
8271000	26619,19973,28270,27625,4571,11280
8997500	26618,22836,20180,28391,5912,9340
9782000	22499,28664,6724,7105,5086,21865
10069500	7868,24447,2683,16939,10193,8637
10401500	7868,14048,24107,22950,24929,18465
10774750	27199,11687,6288,4683,25488,8689
11167500	10999,8226,22529,5370,8220,29504
11874000	2438,3723,11679,2683,13354,5376
1324500	10151,7208,1008,11679,10404,28065
3981750	17348,2916,7105,16082,5185,25386
452750	11060,251,10872,18491,11524,25488
47000	3536,1591,23549,13099,1950,2999
5068750	7754,3720,281,7611,27927,23656
6003750	10151,7208,2436,11679,28065,14780
6754250	1831,28936,14119,20152,5845,3555
6867750	2655,7552,4078,25424
7016500	17606,11679,5377,17214,17212,11328
7190750	14526,27791,9413
7320250	28790,4694,26728
7886000	6080,27467,8696,26829,20063,2267
8033500	18540,16939,6348,21094,3441,15401
10261750	7868,15645,10999,3627,17986,16110
10588000	22499,26883,16609,14925,16939,849
10790500	26618,22836,20180,9340,28391,5912
11730000	1446,18523,14938,13787,18024,15390
11972750	20708,4846,21693,647,28855,7936
1724000	4302,15018,18163,11679,20180,18843
2168250	2008,3723,7208,2436,15946,14780
2870250	20548,7868,17606,27625,7105,8327
3795000	9802,11687,6597,21865,20747,476
4853750	13122,19955,25596,23409,2257,28230
4902250	7868,23628,15904,4709,14794,27161
5052000	14780,21865,2683,13494,28065,5680
6400000	18180,18712,19381,3313,2600,9567
711500	11052,26722,25260,11767,11080,12168
9437500	15718,2683,14360,14694,2160,12168
10492250	7754,26659,3720,14780,28065,281
10609250	8693,5330,7409,24344,155,16802
1074500	14261,4571,6052,16602,10908,9567
10845500	12512,9985,28924,28631,17060,13390
11496750	22016,7868,20565,20101,27191,9829
154500	16302,10151,3627,3047,15907,28370
1953250	15934,251,3627,6096,23984,647
2182750	19643,1539,2257,7059,8689,5131
2378500	3228,26619,14153,5099,25372,21110
2920750	29490,16302,7208,21862,13592,15946
3075000	3720,26801,20180,23656,28391,9340
3363000	3627,4709,8082,18168,18868,9848
4004500	1831,22018,4949,2683,19686,18281
4054000	9090,24088
4133750	2655,9919,27638,9944,25372,14451
5187750	10151,11679,27927,949,7943,16406
573000	26655,23214,7868,16653,637,25260
7103000	15019,26288,2498,14071,26722,9549
7269250	24571,23295,20578,2729,27791,8637
7476250	23662,28653,6828,14261,15019,26523
848500	19891,4172,10151,23628,14261,6467
9212500	4767,7868,17158,1293,25596,21221
9794000	24886,642,9301
9906500	29473,7868,20411,23656,5185,11375
11032250	6770,6780,3723,28653,28642,18879
1140750	5736,7868,1293,6148,27060,25086
11564250	9140,1831,4846,25483,6104,14969
2200750	26516,3720,5086,11679,16952,16939
2688750	3629,13450,15721,7868,14261,28391
2737250	3228,7868,7105,21865,21110,15315
4186500	27092,7105,14020,13672,21565,11563
5239500	143,14153,318,19855,7105,18353
5491500	14938,20706,1415,2605,25989,1691
5994250	27508,8816,15655,18180,27625,3555
6766250	4302,4307,7611,9341,28391,16540
6957500	22029,7868,14153,29547,29044,12606
7657250	1293,28937,3627,2683,20747,4452
835000	14048,7868,11734,25215,1752,25642
8702500	19381,11679,3384,8676,11396,13390
8949750	16818,17438,21962,2217,4808
9394500	3126,7868,29472,20626,15018,3723
10112000	2471,6839,9817,22319
10322250	13749,1880,10702,1731,9111,7552
11984750	7868,3627,18544,16110,25086,28370
1815750	23698,3390,7868,5067,27334,25372
2788750	17606,24274,11679,8767,24907,15315
3149000	9804,8533,14182,12747,15352,9817
3723750	14573,1831,24194,20846,13247,14020
4047000	29446,7868,2655,7208,3720,18712
5968250	21840,13888,3228,26516,16406,12285
6205000	9948,9195,17153,10352,27470,1461
6654750	10999,3627,1415,11679,1047,20180
7306250	7868,28754,19573,2099,22329,17747
7513250	1756,23203,27544,4128,29153,16939
8145500	7754,3720,26801,7611,20180,23656
8195000	5736,16624,7868,21121,13592,10970
9782500	7868,251,23662,4775,18353,7975
980000	1293,28937,21071,26806,7297,20388
11552750	20630,23448,12220,24869,25526,5845
11683250	7868,15018,13771,24196,21899,3886
11716000	10999,8226,22529,5370,8220,29504
11923000	7208,22529,29504,26801,16607,26806
12371000	3627,2436,6724,17514,13592,6465
1699500	16716,1831,24715
1758250	26619,3627,12560,3047,2916,4307
3168000	19742
341000	25676,7868,13592,1008,11679,11652
5199750	26655,27700,15019,13592,10893,7706
5293250	7868,24929,13592,14261,10866,8689
7034000	26619,3627,12560,3047,4307,2605
7163250	23237,10329,26595,4452,18791,1995
7435500	7868,24886,16944,14261,28230,7975
745750	3627,21071,4775,4452,11194,4578
8248750	7868,4846,14119,22769,4718,1427
9436000	26655,20516,27683,3384,19458,17680
10185750	10999,22529,29504,26801,16607,28065
1104500	11052,2438,2436,2683,18678,11196
1934750	7868,6828,11679,27046,25488,4993
200250	25570,11687,21865,3362,24601,679
266500	22659,10282,9487
3266750	10066,3228,18996,5416,787,21865
3310750	4172,3627,2367,25086,14952,8689
3588500	25260,29505,8637,1932,16540,282
4376250	16302,3627,15907,11679,21225,21865
4533750	9392,10059,21110,25346,530,25770
7003500	13793,7868,22505,14150,14261,25090
764750	7868,318,14153,18353,16939,25372
8070000	27044,18611,25488,10329,18024,11080
82250	10999,22529,1415,29504,29505,28065
8230750	7868,22505,14469,4949,24841,27181
8523250	15934,28616,25500,16110,18544,13592
8633500	5833,8148,8767,1950,255
8730250	3228,16110,11679,26288,28453,12068
8799750	7868,13592,9456,2683,11396,17824
8848250	3534,11698,24704,6029,29547,7827
9039750	1293,3627,28937,11679,2683,11396
9199500	3228,4081,23031,7105,29099,20803
9982500	16009,542,9369,2683,10435
1047000	10999,8226,22529,1415,29504,29505
10654750	20529,29008,2270,25214,14991,12453
2768250	23421
3573750	3723,25260,11679,18324,8122,4452
382250	11052,10893,4103,13390,29022,11578
4392000	21838,4949,14020,16527,2610
4423500	11543,29490,21515,24193,4147,20473
4557250	19052,19962,1831,7868,27228,13518
4680000	2438,7868,8389,25656,215,16607
5155750	22505,3228,24669,23662,15018,12453
5238000	13450,15018,10872,25260,22359,2683
5440500	10151,11679,26800,949,7943,16406
5655250	4302,1293,15018,11679,10404,8676
6299000	7868,16818,6908,13779,21110,7090
7269750	13354,19475,4019
7892000	7868,24194,7208,29125,27681,4354
832250	7868,12560,17348,16082,2916,7105
8529750	22499,3228,2929,26883,20103,16609
8940500	3720,16952,15159,13784,11196,24172
9972250	23187,7560,7963,29334,21110,15138
10592750	15934,7868,251,24196,646,13592
10966250	16302,7868,7208,251,24669,15907
2331750	21840,20626,7868,11201,2436,18990
3549000	4302,15645,3627,17348,6148,10872
3592750	7868,11687,993,15405,5836,8689
3675000	8851,10232,25488,9563,7297,14292
3751500	28411,23284,15584,10193,9829,12606
4447000	7868,3627,12627,24848,12352,18361
4814750	2008,7208,15018,15946,14780,28065
5336750	7868,16647,1008,8965,13494,5043
5467250	19277,6287,22131,27567,16103,21110
6603750	2621,10967,21110,16988,7230
6768000	16818,17438,17242,18275,21962,2217
8435250	29473,13450,7868,15645,10999,3627
9121750	2008,3723,7208,2436,15946,14780
9202750	10999,1415,17483,26801,16607,29504
9946250	26619,2899,3720,11688,21865,21091
11535500	10999,24274,7754,3720,24907,20180
11632250	2655,24196,25372,21110,6290,1758
1247000	20548,2669,18712,29099,5043,25381
2148250	2436,9242,25329,6352,11328,3482
2350750	14917,23698,7868,24196,13238,28641
2882750	29225,7812,11330,4452,8943
2968250	17331,8689,8637,14273,21110,6290
3405000	1807,4389,5470,5015,9242,19027
5226500	25099,9613,7868,14341,3627,1260
5320000	1293,28937,11679,26806,28391,20388
5438000	14145,3046
7060500	26017,1003,26655,20516,8220,760
776750	16110,14153,21146,1889,20411,3503
10212500	24081
1025250	4014,509,13247,14119,1918,15883
11022500	14073,15019,24307,22319,10718
139000	2008,15018,3723,28662,7754,15019
2033500	7868,1293,3627,16110,25260,28370
2808500	7560,24196,27625,14261,25372,27791
4118250	10702,1731,26991,17680,5185,28967
472000	2963,12674,6211,3515,12352,6542
4804500	7868,24196,19574,12159,20180,15138
4809000	22211,10072,24178,27637,1461
4886500	15018,3627,17640,2683,12159,11573
5248750	27035,28924,27998,9907,23623,14025
5745000	11052,4709,647,25260,20470,2683
747500	10999,22529,1415,29504,29505,22524
7854500	11679,22244,2771,530,4949,20207
8216750	27634,11328,26722,24281,27952,2963
10443000	13592,25488,10329,24151,1392,28378
10653250	29473,7868,4709,18544,3828,20386
11078500	14153,15761,26860,18024,9275,28391
11625250	3740,18990
11947000	10151,3627,647,11679,21865,11573
3312500	19993,637,11150,27625,2570,4683
3734250	15792,2432,4418,6290,28348
3892750	22499,7868,10151,16609,3720,7105
4454500	4059,2655,15934,3723,28653,3135
5264500	12257,27020,11679,6465,2254,13216
6458250	23475,22280,7692,27205
6900500	29473,24377,9802,15231,17960,14242
7600250	11052,13450,17458,20603,27160,15019
7715000	7868,3390,20536,19394,20411,2457
7797000	24066,7105,13942,6447,6571,23143
892500	3627,15019,19835,23516,5680,19455
10818500	7868,14976,25260,5334,2683,281
10915250	7868,18075,13873,12220,5640,5254
11141500	10999,22529,29504,26801,16607,23656
1173500	15730,15931,25086,15192,21681,16908
12204750	21533,7963,21681,6571,17812,9053
1338750	17446,13450,9629,27625,1431,27707
2076000	7868,3390,21841,7560,14097,8082
2448250	15921,24669,20579,21865,21110,949
2891500	11052,3228,3627,14161,16110,25260
2940000	29490,11052,4331,4709,647,25260
4059500	13450,7868,805,24196,14261,10535
4153000	3254,26523,21865,21883,9912,5043
415500	7868,21442,8689,17657,194,120
4895250	16624,7868,14917,21865,18697,18805
5899750	7868,3723,27625,24196,11679,5086
5911250	7868,25570,11687,6597,14165,21865
6014750	19596,13450,15019,9340,28975,16852
7494250	21991,12528,3150
7976750	7868,24194,21783,21862,16626,19885
8049000	27544,21695,2683,11790,21092,17664
8628250	14153,10872,25260,26288,27707,21867
10756500	6656,15269,26771,17706,7522,20146
10885750	7754,3720,20180,23656,20184,11329
1118250	22220,7754,25207,24929,6805,19096
12016750	27683,28662,12648,27371,25989,5557
12142750	7868,15019,24944,25380,17214,19477
1244250	4709,27670,2963,15606,7070,7980
1767500	13450,18990,8978,7409,26288,20180
2386250	26722,23407,1008,26754,7061,6255
2752000	14917,22505,11679,14074,3313,178
439000	4351,7868,3390,3734,20449,647
5061750	7754,3720,281,23656,20180,20184
5962750	5151,7105,2683,16800,17706,9563
7143250	10702,10404,217,22366,2771,21813
9079500	15018,7208,3723,2436,15946,14780
9123500	19431,7868,3809,2683,21865,849
969750	2367,2963,17823,14020,15159
10539250	2812,3627,17606,11679,16046,21869
11137750	19891,4226,21841,24669,12068,25360
1459000	10014,6147,28308,25260,16312,6290
1911500	3627,6148,10872,16110,11679,7105
4097500	5190,20655,27334,2762,14120,24844
4259500	11052,13450,17458,25260,27160,15019
4547500	15921,11734,7868,10151,23698,21841
5037000	2008,10151,3723,28065,14780,27508
5279750	10151,24194,14956,14525,13592,4775
5726500	7868,10059,22280,25372,5680,949
7405250	25372,11330,17431,15125
746000	12435,3032,24869,2410,7105,26288
7568250	11670,4479,11176,12647,6918,26827
8163500	7868,22505,6148,25260,11203,10706
8215250	15645,3627,14533,14261,24628,11679
9179500	11679,8676,11396,16500,9340,29547
9352750	18075,6548,28759,17133
9807250	3723,7208,2436,14780,28065,29022
9839750	7868,16787,647,22524,18281,8662
10799000	10999,8226,22529,29504,29505,22524
10972250	13672,23779
11158000	7868,15018,22836,5087,21930,7105
11494250	11679,8676,11396,16500,9340,29547
11734000	7868,646,14261,26546,21219,28985
11737250	7208,7754,3720,26801,23656,20180
11782250	7127
2006000	14096,10999,29504,26801,16607,28065
2088000	2655,23549,10410,3720,15019,25372
3396250	21838,9548,29077,16939,25090,15534
3846250	12352,11679,15584,11882,23143,25380
4115500	26619,6731
4370750	7168,1666
65500	4302,7868,21840,15018,24196,7105
8072250	28616,19036,27033,749,22,22095
1492500	5437,7868,10269,3627,16110,11679
1528500	3627,646,24929,28370,18466,10329
1792000	24236,6080,13259,24194,28937,10872
2316250	21950,15065,18180,28662,13592,6621
2557000	26618,22836,20180,9340,28391,5912
3317500	22499,12688,21785,24929,7105,8767
417250	3627,2367,9549,26800,15584,12557
4378500	2826,13020,16100,5661,11857,22947
4503500	24193,11936
4876750	143,21950,7868,14150,20536,11378
6126750	24977,15019,25169,25117
6872750	570,16722,22084,26111,20393,13084
7184500	7208,2436,14780,28065,29022,6352
8156500	3627,10999,27373,21889,6951,14071
8172250	10999,22529,8226,29504,29505,22524
8528750	4302,26619,12560,3047,4307,7611
9586500	25676,7868,18611,8860,10795,18275
11114000	26736,21632,10893,29465,6980,25372
11772000	27685,7208,16607,26801,17582,20180
12015250	10151,11679,26800,7611,27927,28391
140500	3627,6724,7567,13592,25219,24325
1641000	10999,8226,22529,5370,8220,29504
2364500	7105,21865,26288,25372,661,155
2733500	13272,6714,25260,19824,14451
3014750	7868,2655,3228,18558,1147,25372
3096750	28553,11541,7552,2815,15315,20388
3511000	24196,18196,10329,25346,679,2610
4782250	6080,7868,27700,24929,13592,4683
5170500	7868,6096,25260,11679,28410,19973
6233750	10014,23214,26619,3458,18180,10584
6848000	4302,26619,11687,12068,6331,24601
8017000	23284,22280,27505,15096
8353250	4302,3228,25570,7560,20297,22204
9076750	3740,3720,22368,11175,5712,15159
9979000	7868,3627,14153,16110,25260,2916
10119250	2008,3723,15018,7208,2436,15946
11131750	14482,29472,16406,5738,4039,25488
11631250	15828,22131,1822,6548,7019,25372
11794250	27035,28653,27092,7567,28924,9907
3148500	28561,1293,3627,16952,11679,15089
3245250	7868,6148,16110,6160,25260,2683
3326250	20154,18712,24459,614,27389,4163
3404000	22246,3627,905,6246,29
4625750	25420,3723,22321,16663,19573,15446
5110750	1004,22400,21146,934,3324,1739
6301250	11543,7868,20555,25596,8226,18712
6380000	6682,24459,28059,28425
691500	2053,7843,7611,13819,15390,15315
7918750	11225,9802,23662,23202,8978,13274
8160750	365,10268,17641,5067,22244,15308
8327250	10999,22529,29504,29505,22524,22523
8822250	17483,25402,18013,27068,16821
9015000	12433,7090,2000
9513250	12218,7868,1008,647,15116,27371
9671750	24562,7868,2655,25372,21110,15446
11558000	22029,7868,3740,1415,4396,21611
1838750	29446,7868,3228,27060,17438,7105
2198750	12257,27625,14261,9250,13216,25372
2616250	10999,8226,22529,5370,8220,29504
267250	10690,16406,2367,7105,8313,15549
2807500	12688,2319,5557,27117,1253,10014
2823250	9111,19458,7096,26969,6665,25329
299750	23698,17458,3720,8965,11679,7706
3009000	23214,28411,22393,15019,12327,2033
393250	11052,3627,20603,19509,11578,26614
5082500	29446,2655,27092,20551,7105,25372
5828250	22530,7613,6656,2963,510,599
64000	10151,11679,23656,949,15158,27508
6807250	7868,24196,7105,22244,5254,10893
7211250	7061,23656
7568750	15748,2655,8327,27198,2891,27269
791500	3627,21050,12198,20297,10329,16606
8346250	7208,20180,28391,9340,20184,16854
8792750	7868,25883,14416,7019,25372,22482
8909750	7868,15681,8965,22342,21865,27117
11121500	2963,12285,20297,20386,9657,13049
11129250	10151,11679,26800,20386,27927,949
11527500	4302,4307,7611,9341,28391,1392
1365000	14580,13737,679
1441500	2791,2826,12628,13954,2846,6447
1449250	10999,8226,22529,5370,8220,29504
1688750	2438,3723,25260,11679,13354,2683
2103250	3627,6724,13592,2254,24805,24325
3684750	1831,25559,12431,6728,12285,20297
3799500	1721,6539,21768
4087750	14266,10014,2655,29203,7868,1831
448250	19962,15911
4631250	20896,15934,3228,7868,27052,24194
4712250	2963,20902
5522250	7868,25260,15315,8739,19973,18805
5957500	7868,2655,25372,21110,8637,9824
650750	18202,17772
6904000	24562,10056,8689,15446,14818,11849
731750	11679,8676,9340,28391,3285,16540
9215000	11052,2436,241,29425,28641,9242
11352000	11659,7868,8010,14261,6163,15155
12331000	21739,10014,21758,1831,18180,16609
1622500	7868,22027,25086,19381,21092,28391
1627000	10999,22529,1415,29504,29505,28065
1710500	2008,7208,15018,15946,28065,14780
2232500	4302,26655,3723,3627,27700,17348
252500	24447,6199,14011,18805,18544,23861
3010000	13975,25372,4220
3335000	325
3781500	7868,15606,27161,241,28117,4125
4317250	22029,4172,18180,5619,8338,10970
4475750	13450,20536,3627,15114,13592,29504
5078750	5310,18990,27625,13592,10329,25329
5287000	12705,7868,25619,18774,18196,27514
5910250	28525,937,26605
6015000	23698,7868,27334,21865,9885,21883
621500	7868,10999,3723,4147,1008,25260
6264750	25420,20706,1415,23512,2605,13819
6266000	15860,7856,25510,20575,14952,931
6683250	8816,25407,3590,6918,23260,16103
6921750	24606,28653,2367,637,19095,17643
7445000	7868,18075,25058,27625,27056,14020
8910750	12688,7868,6801,26693,24929,1917
9651250	26722,23407,1008,26754,7061,15584
9685000	15450,3272,5087,3185,11605,5403
9716500	29490,7868,4949,15995,6908,11465
9842500	11052,7868,25086,15210,6701,2683
9973000	23475,18227,15158
10642000	29473,28149,3627,20536,10999,27625
10933250	4076
1114000	25960,22356,4731,8188
11646500	5474,13975,29084,12949,15153,25372
11939000	13122,19955,2359,6148,27721,3720
1194750	27052,4059,7868,3627,24669,25642
1531250	7868,10999,25260,21146,10247,7026
1782250	18024,21110,18665,19374,18002,155
190500	18465,20751,11190,13779,28391,26788
2704750	13592,22359,3658,11547,16483
29750	7868,24196,11679,5086,2683,5376
3304500	15065,3592,17512,18217,8689,17228
5256500	12165,3775,20679,614,13909,15874
567250	10151,11679,27927,949,7943,16406
5751500	7004,11679,2033,25488,21094,1392
599750	29146,20548,8530,18990,14261,6597
6571750	20158,9193,993,14580,17706,5661
7383000	4302,13450,4307,7611,9341,28391
805750	23698,7868,6094,19279,3254,13238
887750	1119,15934,23662,6148,28653,3135
9044750	7208,27060,16607,23656,20180,13997
965500	18712,26288,25003,20297,26378,12056
10533750	4302,15721,13450,10999,13451,27060
1165500	15423
1181250	17783,7208,3627,25260,13592,26512
12275500	1831,7572,5429,4938,21930,23134
2480750	143,9456,18172,19668,22843,22946
3295250	10999,8226,22529,29504,29505,22524
3742000	7868,26168,4125,21847,23656,7297
8243500	3047,19381,11679,8676,11573,29547
8324500	7943,17747,28369,16887,14020,22204
9351750	10151,3627,647,11679,21865,27927
9592500	26619,11679,21865,2683,11573,2476
984500	7868,25260,17478,8689,27791,28985
10185000	2436,15946,14780,28065,17582,29022
10264750	15018,26801,23656,20180,949,13997
10840750	20457,27092,7105,8689,21565,11563
11440500	11052,4302,3627,17348,17986,11679
1189000	16624,7868,10329,11578,12175,16818
11896000	7868,8439,10872,16939,7299,8637
1806750	2471,13080,24413,18558,21683,20701
19500	10151,3627,647,11679,21865,11573
2050000	29473,15231,9802,10702,18996,17960
232000	10151,7208,2436,11679,28065,14780
2988000	6203,22131,15828,1822,6548,12132
3216500	2437,20548,7868,14073,21146,27198
3719250	125,22505,4960,29137,18362,15395
5139250	10151,11679,26800,27927,949,11670
6354500	26159
6852750	16013,26619,7208,18180,16939,27906
764000	11531,15081,7208,599,18990,25618
8314250	15018,20103,11679,8676,21372,9340
8508750	10999,8226,22529,29504,29505,22524
9278500	7754,3720,26801,7611,20180,23656
9488750	19574,4571,3564,23928,12251
10816000	14096,10999,26801,16607,29505,28065
11949750	24929,16519,1902,21110,29547,13554
12234750	10893,10329,13607,25517,20386,16500
12239250	7868,20519,25618,26829,22024,26288
3288250	13648,9802,7868,27060,16110,647
3410000	12855
3977750	28809,13975,23273,25596,17087,17013
4921000	14048,23549,16672,6132,18990,8689
5024500	9079,9802,7868,8439,7105,20747
5608250	13450,25420,20706,1415,3720,23512
5812000	28410,19993,12220,26754,2683,15584
6172000	11698,24704,6029,7827
6713250	17177,16675,143,3390,2367,27625
7361250	28410,993,14922,22893,9291,24541
7893250	2347,15018,7208,2319,9209,3507
